SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName,Season
2021-22,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0042100153,2022-04-21T00:00:00,MEM @ MIN,W,26.468333333333334,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,3,0,1,1,0,3,2,4,2,18.1,0,0,14.0,1,1,1,1,1,5,7,3,4,7,4,7,7,7,3,8,8,2,9,3,2,1,10,2,8,2,6,1,1,7,1,203937,Kyle Anderson,2021-22
2021-22,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0042100152,2022-04-19T00:00:00,MEM vs. MIN,W,18.375,1,4,0.25,0,1,0.0,0,0,0.0,1,4,5,1,0,0,0,1,0,0,2,24,9.5,0,0,8.0,1,1,1,1,7,10,5,10,4,4,4,7,7,7,3,4,4,7,9,10,7,12,1,9,10,1,11,1,1,11,1,203937,Kyle Anderson,2021-22
2021-22,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0042100151,2022-04-16T00:00:00,MEM vs. MIN,L,20.65,2,3,0.667,0,0,0.0,2,3,0.667,1,5,6,2,0,1,0,0,1,2,6,1,19.2,0,0,16.0,1,7,7,7,4,5,7,3,4,7,4,1,2,4,3,3,2,3,9,3,7,1,3,2,5,4,5,1,1,5,1,203937,Kyle Anderson,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100217,2022-05-15T00:00:00,MIL @ BOS,L,43.155,10,26,0.385,1,4,0.25,4,6,0.667,3,17,20,9,5,2,1,3,3,6,25,-20,66.5,1,0,61.0,1,8,8,8,1,9,6,11,3,3,4,11,11,6,1,1,1,2,4,1,6,8,2,11,10,12,4,1,2,4,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13T00:00:00,MIL vs. BOS,L,40.815,14,30,0.467,2,3,0.667,14,15,0.933,3,17,20,6,6,1,1,2,4,11,44,-5,77.0,1,0,76.0,1,8,8,8,3,3,2,8,1,7,1,1,2,1,1,1,1,8,2,3,6,5,6,1,1,10,2,1,2,1,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11T00:00:00,MIL @ BOS,W,40.333333333333336,16,27,0.593,2,5,0.4,6,10,0.6,2,9,11,3,7,1,1,1,4,10,40,7,56.7,1,0,60.0,1,1,1,1,4,1,4,2,1,2,2,6,9,8,7,9,9,10,1,3,6,3,6,4,3,6,8,1,2,6,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100214,2022-05-09T00:00:00,MIL vs. BOS,L,41.053333333333335,14,32,0.438,0,4,0.0,6,11,0.545,2,16,18,5,4,0,0,3,5,8,34,1,59.1,1,0,57.0,1,8,8,8,2,3,1,9,8,3,8,6,6,10,7,3,3,9,7,7,11,8,11,10,4,7,6,1,2,7,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100213,2022-05-07T00:00:00,MIL vs. BOS,W,38.888333333333335,16,30,0.533,1,6,0.167,9,12,0.75,2,10,12,8,3,2,2,4,4,9,42,-2,77.4,1,0,71.0,1,1,1,1,6,1,2,5,3,1,7,4,4,4,7,7,8,5,10,1,1,12,6,7,2,9,1,1,2,2,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100212,2022-05-03T00:00:00,MIL @ BOS,L,37.733333333333334,11,27,0.407,1,4,0.25,5,9,0.556,1,8,9,7,6,1,1,2,3,10,28,-11,49.3,0,0,49.0,1,8,8,8,8,5,4,10,3,3,4,10,10,9,10,10,10,6,2,3,6,5,2,4,8,11,10,10,2,10,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01T00:00:00,MIL @ BOS,W,37.78333333333333,9,25,0.36,0,2,0.0,6,11,0.545,3,10,13,12,5,0,2,2,4,10,24,23,58.6,1,1,53.0,1,1,1,1,7,11,7,12,8,10,8,6,6,10,1,7,7,1,4,7,1,5,6,4,11,2,7,1,1,8,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27T00:00:00,MIL vs. CHI,W,30.116666666666667,11,15,0.733,0,1,0.0,11,14,0.786,1,8,9,3,2,0,0,1,1,11,33,18,46.3,0,0,45.0,1,1,1,1,11,5,11,1,8,12,8,2,3,3,10,10,10,10,12,7,11,3,1,1,5,4,11,10,2,11,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100124,2022-04-24T00:00:00,MIL @ CHI,W,34.81166666666667,11,22,0.5,1,3,0.333,9,12,0.75,3,14,17,7,4,0,2,3,4,9,32,12,64.9,1,0,61.0,1,1,1,1,9,5,8,7,3,7,3,4,4,4,1,5,5,6,7,7,1,8,6,7,7,5,5,1,2,4,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100123,2022-04-22T00:00:00,MIL @ CHI,W,29.016666666666666,7,12,0.583,0,3,0.0,4,5,0.8,0,7,7,9,4,0,1,0,3,4,18,36,38.9,0,0,36.0,1,1,1,1,12,12,12,3,8,7,8,11,12,2,12,12,12,2,7,7,6,1,2,12,12,1,12,10,2,12,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100122,2022-04-20T00:00:00,MIL vs. CHI,L,40.25,11,20,0.55,0,2,0.0,11,18,0.611,3,15,18,9,3,1,2,3,3,11,33,1,74.1,1,0,66.0,1,8,8,8,5,5,9,4,8,10,8,2,1,7,1,4,3,2,10,3,1,8,2,1,5,7,3,1,2,3,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042100121,2022-04-17T00:00:00,MIL vs. CHI,W,33.805,10,19,0.526,1,4,0.25,6,11,0.545,3,13,16,3,5,0,2,0,5,9,27,19,51.7,1,0,51.0,1,1,1,1,10,9,10,6,3,3,4,6,6,10,1,6,6,10,4,7,1,1,11,7,9,3,9,1,2,9,1,203507,Giannis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100217,2022-05-15T00:00:00,MIL @ BOS,L,2.05,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-4,1.2,0,0,1.0,1,5,5,5,3,2,2,2,1,1,1,2,3,2,1,3,2,2,1,2,1,1,1,3,3,7,4,1,1,4,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13T00:00:00,MIL vs. BOS,L,1.4,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,0,1,1,0,2.2,0,0,2.0,1,5,5,5,6,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,3,3,1,1,2,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100214,2022-05-09T00:00:00,MIL vs. BOS,L,0.72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,5,5,5,8,2,2,2,1,1,1,2,3,2,2,3,4,2,1,2,1,1,1,3,3,1,5,1,1,5,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100212,2022-05-03T00:00:00,MIL @ BOS,L,1.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,1,5,5,5,4,2,2,2,1,1,1,2,3,2,2,3,4,2,1,2,1,1,7,3,3,5,5,1,1,5,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01T00:00:00,MIL @ BOS,W,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,7,2,2,2,1,1,1,2,3,2,2,3,4,2,1,2,1,1,1,3,3,3,5,1,1,5,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27T00:00:00,MIL vs. CHI,W,1.7066666666666668,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,-5,2.4,0,0,2.0,1,1,1,1,5,2,2,2,1,1,1,2,3,2,2,1,1,2,1,2,1,1,1,3,3,8,2,1,1,2,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100124,2022-04-24T00:00:00,MIL @ CHI,W,2.783333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,1,1,1,2,2,2,2,1,1,1,2,3,2,2,3,4,2,1,2,1,1,1,3,3,1,5,1,1,5,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042100123,2022-04-22T00:00:00,MIL @ CHI,W,8.65,2,3,0.667,0,0,0.0,0,1,0.0,0,0,0,1,0,1,0,0,3,1,4,-2,8.5,0,0,7.0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,1,1,1,1,1,8,1,1,5,1,1,1,1,1,203648,Thanasis Antetokounmpo,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28T00:00:00,TOR vs. PHI,L,29.033333333333335,2,7,0.286,1,4,0.25,0,0,0.0,0,1,1,0,0,1,0,0,3,1,5,-26,9.2,0,0,9.0,1,3,3,3,6,6,6,5,5,6,4,4,4,4,4,5,5,6,6,2,2,1,3,5,6,6,6,1,1,6,1,1628384,OG Anunoby,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100135,2022-04-25T00:00:00,TOR @ PHI,W,39.245,7,15,0.467,2,9,0.222,0,0,0.0,0,5,5,4,3,2,0,0,1,3,16,18,31.0,0,0,31.0,1,1,1,1,2,4,2,3,3,1,5,4,4,4,4,1,2,1,1,1,2,1,1,3,4,1,3,1,1,3,1,1628384,OG Anunoby,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100134,2022-04-23T00:00:00,TOR vs. PHI,W,31.483333333333334,3,13,0.231,1,7,0.143,4,5,0.8,2,3,5,2,2,1,0,3,4,4,11,1,21.0,0,0,21.0,1,1,1,1,5,5,5,6,5,3,6,2,2,2,2,3,2,4,3,2,2,6,4,2,5,2,5,1,1,5,1,1628384,OG Anunoby,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100133,2022-04-20T00:00:00,TOR vs. PHI,L,45.81666666666667,8,18,0.444,4,9,0.444,6,9,0.667,3,2,5,4,1,1,1,1,4,9,26,1,43.0,0,0,43.0,1,3,3,3,1,3,1,4,1,1,2,1,1,3,1,4,2,1,4,2,1,3,4,1,1,2,1,1,1,1,1,1628384,OG Anunoby,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100132,2022-04-18T00:00:00,TOR @ PHI,L,38.42666666666667,10,14,0.714,4,7,0.571,2,2,1.0,0,1,1,3,3,1,0,1,4,2,26,-14,31.7,0,0,36.0,1,3,3,3,3,1,4,1,1,3,1,3,3,1,4,5,5,3,1,2,2,3,4,4,1,5,2,1,1,2,1,1628384,OG Anunoby,2021-22
2021-22,1628384,OG Anunoby,OG,1610612761,TOR,Toronto Raptors,0042100131,2022-04-16T00:00:00,TOR @ PHI,L,32.5,9,15,0.6,2,5,0.4,0,0,0.0,2,5,7,2,1,0,0,1,2,0,20,-11,30.4,0,0,31.0,1,3,3,3,4,2,2,2,3,5,3,4,4,4,2,1,1,4,4,6,2,3,2,6,3,4,4,1,1,3,1,1628384,OG Anunoby,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100227,2022-05-15T00:00:00,PHX vs. DAL,L,17.45,2,5,0.4,0,0,0.0,1,4,0.25,1,3,4,2,2,1,0,0,3,2,5,-23,13.8,0,0,13.0,1,8,8,8,13,13,13,13,3,4,3,7,2,10,11,12,12,4,4,2,7,1,5,7,13,13,12,5,1,12,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12T00:00:00,PHX @ DAL,L,30.35,10,16,0.625,0,0,0.0,1,4,0.25,2,9,11,1,2,0,0,1,3,3,21,-16,33.7,1,0,33.0,1,8,8,8,10,4,3,7,3,4,3,7,2,10,7,2,2,8,4,4,7,10,5,3,5,12,6,1,1,6,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100225,2022-05-10T00:00:00,PHX vs. DAL,W,22.233333333333334,9,13,0.692,0,0,0.0,2,2,1.0,3,6,9,2,1,0,0,0,3,1,20,11,32.8,0,0,31.0,1,1,1,1,11,7,6,3,3,4,3,4,6,1,3,5,5,4,7,4,7,1,5,10,7,4,7,5,1,7,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100224,2022-05-08T00:00:00,PHX @ DAL,L,32.916666666666664,7,12,0.583,0,0,0.0,0,2,0.0,6,5,11,2,4,0,2,0,1,4,14,-15,32.2,1,0,31.0,1,8,8,8,7,9,8,10,3,4,3,12,6,12,1,10,2,4,1,4,2,1,2,1,10,11,8,1,1,7,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100223,2022-05-06T00:00:00,PHX @ DAL,L,32.82666666666667,6,12,0.5,0,0,0.0,4,4,1.0,4,7,11,0,0,0,0,0,0,3,16,-4,29.2,1,0,27.0,1,8,8,8,9,10,8,11,3,4,3,1,2,1,2,3,2,11,10,4,7,1,1,3,9,8,10,1,1,10,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100222,2022-05-04T00:00:00,PHX vs. DAL,W,18.483333333333334,3,6,0.5,0,0,0.0,3,4,0.75,1,2,3,0,3,0,0,1,4,4,9,12,9.6,0,0,12.0,1,1,1,1,12,12,11,11,3,4,3,2,2,7,11,13,13,11,2,4,7,10,11,1,12,3,13,5,1,13,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100221,2022-05-02T00:00:00,PHX vs. DAL,W,33.111666666666665,12,20,0.6,0,0,0.0,1,1,1.0,3,5,8,0,0,0,1,0,1,2,25,10,37.6,0,0,35.0,1,1,1,1,6,2,1,9,3,4,3,7,11,1,3,10,9,11,10,4,3,1,2,7,2,5,4,5,1,4,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28T00:00:00,PHX @ NOP,W,39.71,10,12,0.833,0,0,0.0,2,2,1.0,1,6,7,4,0,1,1,0,4,3,22,4,42.4,0,0,37.0,1,1,1,1,1,4,8,1,3,4,3,4,6,1,11,5,11,1,10,2,3,1,11,3,4,7,3,5,1,3,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100145,2022-04-26T00:00:00,PHX vs. NOP,W,35.083333333333336,8,13,0.615,0,2,0.0,3,5,0.6,3,6,9,3,3,0,0,0,3,3,19,19,31.3,0,0,31.0,1,1,1,1,2,8,6,8,3,1,3,2,1,8,3,5,5,3,2,4,7,1,5,3,8,1,9,5,1,7,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100144,2022-04-24T00:00:00,PHX @ NOP,L,32.833333333333336,11,14,0.786,0,0,0.0,1,2,0.5,2,6,8,1,2,0,1,0,3,1,23,-11,35.1,0,0,34.0,1,8,8,8,8,3,5,2,3,4,3,7,6,9,7,5,9,8,4,4,3,1,5,10,3,9,5,5,1,5,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100143,2022-04-22T00:00:00,PHX @ NOP,W,34.805,13,20,0.65,1,1,1.0,1,1,1.0,2,15,17,1,1,3,1,1,2,2,28,18,60.9,1,0,55.0,1,1,1,1,3,1,1,6,1,2,1,7,11,1,7,1,1,8,7,1,3,10,4,7,1,2,1,1,1,1,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100142,2022-04-19T00:00:00,PHX vs. NOP,L,33.28333333333333,4,6,0.667,0,0,0.0,2,2,1.0,3,6,9,4,0,0,0,0,3,1,10,-13,26.8,0,0,23.0,1,8,8,8,5,11,11,4,3,4,3,4,6,1,3,5,5,1,10,4,7,1,5,10,11,10,11,5,1,11,1,1629028,Deandre Ayton,2021-22
2021-22,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,0042100141,2022-04-17T00:00:00,PHX vs. NOP,W,34.03333333333333,10,15,0.667,1,1,1.0,0,0,0.0,2,7,9,2,1,0,4,2,4,1,21,7,45.8,0,0,41.0,1,1,1,1,4,4,4,4,1,2,1,12,13,12,7,3,5,4,7,4,1,13,11,10,5,6,2,5,1,2,1,1629028,Deandre Ayton,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13T00:00:00,MEM @ GSW,L,44.35,9,16,0.563,4,7,0.571,3,4,0.75,1,6,7,2,0,0,1,3,3,2,25,-7,39.4,0,0,40.0,1,7,7,7,2,2,4,3,4,6,4,5,4,6,1,1,1,4,10,8,3,10,9,8,3,11,4,1,1,4,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11T00:00:00,MEM vs. GSW,W,24.138333333333332,6,12,0.5,4,6,0.667,5,5,1.0,0,1,1,2,0,1,0,1,1,3,21,46,28.2,0,0,30.0,1,1,1,1,12,6,7,4,4,8,1,1,1,1,6,10,10,4,10,4,7,4,3,2,6,1,6,1,1,6,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100234,2022-05-09T00:00:00,MEM @ GSW,L,36.666666666666664,3,8,0.375,2,4,0.5,0,0,0.0,0,1,1,6,1,3,0,1,2,3,8,8,26.2,0,0,23.0,1,7,7,7,5,10,11,10,9,10,6,10,10,10,6,10,10,1,5,1,7,4,7,2,11,7,8,1,1,10,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100233,2022-05-07T00:00:00,MEM @ GSW,L,29.683333333333334,5,10,0.5,4,7,0.571,2,3,0.667,1,3,4,2,1,0,1,1,4,3,16,-15,25.8,0,0,28.0,1,7,7,7,11,8,8,4,4,6,4,7,7,8,1,7,5,4,5,8,3,4,11,2,8,12,9,1,1,7,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100232,2022-05-03T00:00:00,MEM vs. GSW,W,32.225,2,7,0.286,1,4,0.25,0,0,0.0,1,5,6,0,2,0,0,0,0,1,5,11,10.2,0,0,12.0,1,1,1,1,9,12,12,12,10,10,10,10,10,10,1,3,2,12,2,8,7,1,1,11,12,5,12,1,1,12,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01T00:00:00,MEM vs. GSW,L,32.473333333333336,3,10,0.3,1,5,0.2,2,3,0.667,1,0,1,1,1,2,0,1,1,2,9,1,16.7,0,0,16.0,1,7,7,7,8,10,8,11,10,9,12,7,7,8,1,12,10,8,5,2,7,4,3,8,10,9,11,1,1,11,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29T00:00:00,MEM @ MIN,W,43.46666666666667,9,14,0.643,5,8,0.625,0,0,0.0,1,5,6,1,5,1,1,0,2,0,23,22,32.7,0,0,39.0,1,1,1,1,3,2,6,1,3,3,3,10,10,10,1,3,2,8,1,4,3,1,7,12,5,2,5,1,1,5,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100155,2022-04-26T00:00:00,MEM vs. MIN,W,44.56666666666667,9,20,0.45,3,8,0.375,4,4,1.0,0,4,4,1,2,2,3,3,3,3,25,3,44.3,0,0,43.0,1,1,1,1,1,2,1,7,7,3,8,3,4,1,6,5,5,8,2,2,1,10,9,2,3,8,1,1,1,3,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100154,2022-04-23T00:00:00,MEM @ MIN,L,34.92166666666667,11,18,0.611,8,12,0.667,4,5,0.8,0,2,2,4,2,1,0,2,5,3,34,10,43.4,0,0,50.0,1,7,7,7,6,1,3,2,1,2,1,3,1,5,6,9,9,2,2,4,7,8,12,2,1,6,3,1,1,1,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100153,2022-04-21T00:00:00,MEM @ MIN,W,40.483333333333334,8,19,0.421,7,15,0.467,3,4,0.75,0,6,6,2,1,1,2,2,1,3,26,14,44.2,0,0,47.0,1,1,1,1,4,5,2,8,2,1,7,5,4,6,6,1,2,4,5,4,2,8,3,2,2,4,2,1,1,2,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100152,2022-04-19T00:00:00,MEM vs. MIN,W,31.471666666666668,5,10,0.5,1,4,0.25,5,5,1.0,0,4,4,4,0,0,0,0,1,4,16,21,26.8,0,0,25.0,1,1,1,1,10,8,8,4,10,10,10,1,1,1,6,5,5,2,10,8,7,1,3,1,8,3,7,1,1,9,1,1630217,Desmond Bane,2021-22
2021-22,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,0042100151,2022-04-16T00:00:00,MEM vs. MIN,L,33.18333333333333,6,15,0.4,3,8,0.375,2,2,1.0,0,3,3,1,1,0,1,3,0,2,17,0,24.1,0,0,26.0,1,7,7,7,7,6,5,9,7,3,8,7,9,1,6,7,8,8,5,8,3,10,1,8,7,10,10,1,1,8,1,1630217,Desmond Bane,2021-22
2021-22,1630625,Dalano Banton,Dalano,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28T00:00:00,TOR vs. PHI,L,2.2333333333333334,1,1,1.0,0,0,0.0,1,3,0.333,2,0,2,0,0,0,0,0,0,2,3,-3,5.4,0,0,5.0,1,3,3,3,2,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1630625,Dalano Banton,2021-22
2021-22,1630625,Dalano Banton,Dalano,1610612761,TOR,Toronto Raptors,0042100135,2022-04-25T00:00:00,TOR @ PHI,W,1.3166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,3,3,3,3,1,1,1,4,4,4,2,1,2,2,2,2,1,1,1,4,4,2,4,1,1,4,1,1630625,Dalano Banton,2021-22
2021-22,1630625,Dalano Banton,Dalano,1610612761,TOR,Toronto Raptors,0042100134,2022-04-23T00:00:00,TOR vs. PHI,W,1.3166666666666667,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,1,0,0,0,1,3,-5,6.0,0,0,5.0,1,1,1,1,3,1,1,1,1,1,1,1,3,1,2,1,2,2,2,1,1,1,1,2,1,4,1,1,1,1,1,1630625,Dalano Banton,2021-22
2021-22,1630625,Dalano Banton,Dalano,1610612761,TOR,Toronto Raptors,0042100131,2022-04-16T00:00:00,TOR @ PHI,L,2.7666666666666666,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,1,1,0,0,0,0,1,1,0,1.5,0,0,2.0,1,3,3,3,1,3,3,3,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,3,1,3,1,1,3,1,1630625,Dalano Banton,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28T00:00:00,TOR vs. PHI,L,35.1,8,20,0.4,2,7,0.286,0,0,0.0,4,3,7,3,2,1,0,1,5,0,18,-33,31.9,0,0,32.0,1,3,3,3,2,1,1,3,1,1,1,4,4,4,1,4,4,3,1,2,2,4,4,4,1,4,3,2,1,2,1,1630567,Scottie Barnes,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0042100135,2022-04-25T00:00:00,TOR @ PHI,W,40.721666666666664,5,10,0.5,0,1,0.0,2,2,1.0,1,7,8,4,1,3,0,0,3,3,12,13,35.6,0,0,30.0,1,1,1,1,1,2,2,2,2,3,2,3,3,1,3,3,3,2,3,1,2,1,2,2,3,1,2,2,1,3,1,1630567,Scottie Barnes,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0042100134,2022-04-23T00:00:00,TOR vs. PHI,W,25.566666666666666,1,6,0.167,0,4,0.0,4,5,0.8,0,11,11,2,0,0,0,0,3,3,6,3,22.2,0,0,19.0,1,1,1,1,4,4,3,4,2,2,2,2,2,2,4,1,1,4,4,3,2,1,2,2,4,2,4,2,1,4,1,1630567,Scottie Barnes,2021-22
